35000
41041
44392
41265
40361
39361
38622
37273
35804
34394
33039
31950
32414
33730
35100
36526
38009
39553
40902
39561
35066
31082
30352
34203
38486
42336
42876
39635
35186
34539
38866
42755
43643
41754
38112
33939
34904
39261
42322
43324
43710
41908
37260
34242
36332
40863
45431
47151
42778
37917
33610
33308
37293
41664
44226
43184
38277
33928
30944
34868
38889
42941
43177
40670
37039
34849
39262
42705
42551
39831
36879
35905
38800
41689
41342
38070
35635
37174
40499
41214
38466
35848
35901
39450
41962
40163
36300
35845
37397
40246
41496
38947
36705
36879
38131
40256
41581
38862
35867
38395
41852
41531
36831
38391
40984
37927
36496
40970
38569
37630
41959
39587
35777
39955
41011
36644
40328
43911
45241
41609
36880
39331
41987
39277
37464
41547
42678
37828
39693
42274
44070
39986
38056
40737
39557
39656
40112
39403
39777
39395
38831
39840
40221
39101
39004
39154
39312
40340
39602
39987
39494
39487
37349
40318
40100
39220
40353
38266
38616
40911
40672
39286
40818
39048
37768
41719
42307
39046
40366
39666
40037
41126
40903
40288
39776
40454
39762
41468
41531
40350
41157
40446
40074
41673
41557
40822
40358
40038
40953
41936
40577
40355
40537
40355
40017
41422
41698
39975
41607
39867
39765
41719
41027
44431
44388
39383
40463
45242
47067
42113
41590
43137
42401
43319
44470
41845
42241
42473
41936
42917
42888
43175
41391
42504
41185
42793
42270
40940
40881
41344
41103
42862
41691
41285
41102
41267
41365
42414
41776
41749
41837
41748
41005
42929
43368
41079
41702
41689
40859
43025
44134
41312
42279
41929
41336
43215
43852
42206
42394
42223
42119
43342
43427
42432
42759
42312
42047
43699
43946
41623
43442
42580
42797
44199
43204
42301
43326
42861
43490
44357
43583
43523
44575
44396
41867
44814
45604
43687
44362
44133
41467
45481
47708
44000
44880
45071
43392
45192
47434
45015
45635
45486
44097
46592
46861
45137
46280
46041
44282
47283
49523
45128
46120
46067
47069
47224
45179
48426
50763
46371
48092
47691
46841
48697
49246
47114
49956
46693
47519
49636
50108
48043
49355
49397
47678
51018
51470
49050
49856
49289
49838
51663
50144
49152
51947
47604
49911
49717
49936
49832
51595
50446
50765
50174
49754
50247
52787
53801
50413
52000
52740
47842
52746
57406
54896
54341
52826
56303
54762
48541
48741
54817
54740
49156
51864
49065
50444
49228
45931
50163
51062
48234
50225
48120
47072
50518
50992
47836
49868
48151
46657
49523
49055
48103
47645
48982
47500
48545
48809
47191
48468
47129
46861
49399
48537
47332
49615
45170
45305
50251
49327
45809
49227
47251
45460
48787
48428
46500
48192
46956
46758
48552
47603
47463
47811
46747
46853
49047
48063
47714
46917
47308
46324
48447
47807
47028
47766
46013
48044
48777
46658
46674
46826
46083
48033
48329
46520
46998
47499
45351
48034
48979
46628
47513
47688
45366
48124
48022
46474
47041
46811
46792
46952
49424
45738
47875
47193
44963
47973
49019
46617
47083
46793
45867
47689
47816
47017
47838
46267
45611
47490
48328
46509
46945
47342
46728
46936
46369
46237
47904
47922
46616
46508
46936
46130
47113
47416
46136
47031
46980
46081
47227
47171
46498
47220
46382
46066
47764
47768
46596
47039
47682
45100
48156
48364
46802
47054
46961
46309
47673
48766
48031
46646
47523
46715
47680
48029
47249
47357
47285
46169
48144
47654
46961
47045
46918
46202
48014
47063
46169
46578
46477
46028
47595
46951
46442
47542
46433
46409
47908
48069
46967
46226
46510
45759
48087
46996
46551
46999
46734
47113
47518
46688
46644
48231
47354
46619
46656
46042
46284
47321
46710
46404
46131
46201
46175
47516
